game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first
RPVPMTK,1910,Pacific Coast League,1910-03-30,0,regular,P0519389,Van Haltren,
RPVPMTK,1910,Pacific Coast League,1910-03-30,0,regular,P5151287,Hildebrand,
SNZFMVQ,1910,Pacific Coast League,1910-03-31,0,regular,P8363507,Finney,
VVLDGHV,1910,Pacific Coast League,1910-03-31,0,regular,P0519389,Van Haltren,
VVLDGHV,1910,Pacific Coast League,1910-03-31,0,regular,P5151287,Hildebrand,
TVJZSVG,1910,Pacific Coast League,1910-03-31,0,regular,P0884972,McGreevy,
QBQTKNH,1910,Pacific Coast League,1910-04-01,0,regular,P0519389,Van Haltren,
QBQTKNH,1910,Pacific Coast League,1910-04-01,0,regular,P5151287,Hildebrand,
GFDFNHP,1910,Pacific Coast League,1910-04-01,0,regular,P8363507,Finney,
CWWDSLK,1910,Pacific Coast League,1910-04-01,0,regular,P0884972,McGreevy,
CSNFSJC,1910,Pacific Coast League,1910-04-02,0,regular,P0884972,McGreevy,
NTQVCBP,1910,Pacific Coast League,1910-04-02,0,regular,P8363507,Finney,
SMJRLBQ,1910,Pacific Coast League,1910-04-02,0,regular,P5151287,Hildebrand,
SMJRLBQ,1910,Pacific Coast League,1910-04-02,0,regular,P0519389,Van Haltren,
VWWDZPJ,1910,Pacific Coast League,1910-04-03,2,regular,P1862634,,
YYNDPJZ,1910,Pacific Coast League,1910-04-03,1,regular,P5151287,Hildebrand,
YYNDPJZ,1910,Pacific Coast League,1910-04-03,1,regular,P0519389,Van Haltren,
PKGVQPW,1910,Pacific Coast League,1910-04-03,0,regular,P8363507,Finney,
QVTKGVF,1910,Pacific Coast League,1910-04-03,1,regular,P0884972,McGreevy,
FGJWCQR,1910,Pacific Coast League,1910-04-05,0,regular,P0519389,Van Haltren,
FGJWCQR,1910,Pacific Coast League,1910-04-05,0,regular,P5151287,Hildebrand,
