league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,entry.name,S_FIRST,S_LAST,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G
1915,Blue Ridge League,regular,P4993037,Agnew,,Frederick,1915-06-04,1915-06-10,6,0,0,6,0,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P6929779,B'hart,,Frederick,1915-05-31,1915-06-04,2,0,0,0,2,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P5171067,Baley,,Hagerstown,1915-05-27,1915-05-27,1,0,0,0,0,0,1,1,0,0,0,0
1915,Blue Ridge League,regular,P0320011,Barn'rt,,Frederick,1915-06-11,1915-06-11,1,0,0,0,1,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P1351769,Barn't,,Frederick,1915-06-05,1915-06-10,5,0,0,0,5,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P5622262,Batters,,Chambersburg,1915-06-04,1915-06-04,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,regular,P3234153,Bauer,,Martinsburg,1915-06-04,1915-06-07,2,0,0,1,0,0,1,0,1,0,0,0
1915,Blue Ridge League,regular,P3642907,Beall,,Frederick,1915-05-31,1915-05-31,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,regular,P2173438,Bitters,,Chambersburg,1915-05-31,1915-06-08,2,2,0,0,0,0,0,0,0,0,0,2
1915,Blue Ridge League,regular,P8360467,Blunt,,Hagerstown,1915-06-07,1915-06-11,5,0,0,0,0,0,4,4,0,0,0,0
1915,Blue Ridge League,regular,P5398201,Bower,,Martinsburg,1915-06-05,1915-06-05,1,0,0,0,0,0,1,0,1,0,0,0
1915,Blue Ridge League,regular,P3839512,Boyne,,Frederick,1915-05-31,1915-06-11,8,0,8,0,0,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P5374243,Bream,,Gettysburg,1915-06-10,1915-06-10,1,0,0,0,0,0,1,1,0,0,0,0
1915,Blue Ridge League,regular,P8359204,Brean,,Gettysburg,1915-06-09,1915-06-09,1,0,0,0,0,0,1,1,0,0,0,0
1915,Blue Ridge League,regular,P9027659,Carroll,,Gettysburg,1915-05-29,1915-05-29,1,0,0,0,0,1,0,0,0,0,0,0
1915,Blue Ridge League,regular,P4412059,Ceher'l [Scherdel],,Hanover,1915-06-05,1915-06-05,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,regular,P2117066,Clay,,Chambersburg,1915-06-07,1915-06-11,5,0,0,0,0,0,5,0,0,5,0,0
1915,Blue Ridge League,regular,P3474346,Cline,,Hanover,1915-06-04,1915-06-11,2,0,0,0,2,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P9886064,Clink,,Hanover,1915-06-04,1915-06-04,1,0,0,0,0,0,1,0,1,0,0,0
1915,Blue Ridge League,regular,P4607868,Clunk,,Hanover,1915-05-31,1915-06-11,6,0,0,0,0,0,6,0,6,0,0,0
1915,Blue Ridge League,regular,P4595199,Cotter,,Hagerstown,1915-06-05,1915-06-11,3,3,0,0,0,0,0,0,0,0,0,3
1915,Blue Ridge League,regular,P1740635,Coune,,Chambersburg,1915-05-27,1915-05-27,1,0,0,0,0,1,0,0,0,0,0,0
1915,Blue Ridge League,regular,P1529403,Coyle,,Hanover,1915-05-29,1915-06-11,8,0,0,0,0,3,5,0,0,5,0,0
1915,Blue Ridge League,regular,P8093193,D'nelly,,Martinsburg,1915-06-07,1915-06-07,1,0,1,0,0,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P1039229,Daley,,Hagerstown,1915-05-31,1915-06-08,4,0,0,0,0,0,4,4,0,0,0,0
1915,Blue Ridge League,regular,P8420785,Davis,,Martinsburg,1915-05-31,1915-05-31,1,0,0,0,0,0,1,0,1,0,0,0
1915,Blue Ridge League,regular,P9835366,Dean,,Hagerstown,1915-05-27,1915-06-11,9,0,0,0,9,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P0514251,Doeppe,,Hagerstown,1915-05-31,1915-06-08,2,0,0,0,0,0,0,0,0,0,2,0
1915,Blue Ridge League,regular,P1798204,Dolan,,Hagerstown,1915-05-27,1915-06-11,9,0,9,0,0,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P0828555,Dorner,,Chambersburg,1915-06-10,1915-06-10,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,regular,P3765160,Dove,,Martinsburg,1915-05-31,1915-05-31,1,0,0,1,0,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P2237302,Drotey,,Hanover,1915-06-08,1915-06-08,1,0,0,0,0,1,0,0,0,0,0,0
1915,Blue Ridge League,regular,P5565590,Dunn,,Chambersburg,1915-05-27,1915-06-11,8,0,8,0,0,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P6079721,Dunns,,Chambersburg,1915-05-31,1915-05-31,1,0,1,0,0,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P3016050,Eiler,,Chambersburg,1915-06-11,1915-06-11,1,0,0,0,1,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P8450620,Eilor,,Chambersburg,1915-05-27,1915-05-31,3,0,0,0,3,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P0481772,Eline,,Hanover,1915-05-29,1915-06-08,6,0,0,0,6,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P7645388,Eylor,,Chambersburg,1915-06-09,1915-06-10,2,0,0,0,2,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P4191469,F'cis,,Chambersburg,1915-05-31,1915-06-07,3,0,0,3,0,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P1943571,F'hrey,,Hagerstown,1915-05-31,1915-05-31,1,0,0,0,0,1,0,0,0,0,0,0
1915,Blue Ridge League,regular,P1517730,Fran's,,Chambersburg,1915-06-05,1915-06-05,1,0,0,1,0,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P7242469,Franc's,,Chambersburg,1915-06-09,1915-06-09,1,0,0,1,0,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P3110631,Francis,,Chambersburg,1915-06-04,1915-06-11,4,0,0,4,0,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P4112214,Fuh'ey,,Hagerstown,1915-06-11,1915-06-11,1,0,0,0,0,1,0,0,0,0,0,0
1915,Blue Ridge League,regular,P8056209,Fuh'y,,Hagerstown,1915-06-05,1915-06-05,1,0,0,0,0,1,0,0,0,0,0,0
1915,Blue Ridge League,regular,P0801889,Fuhrey,,Hagerstown,1915-06-04,1915-06-10,5,0,0,0,0,5,0,0,0,0,0,0
1915,Blue Ridge League,regular,P7020244,Gray,,Chambersburg,1915-06-05,1915-06-05,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,regular,P2044461,Green,,Gettysburg,1915-06-10,1915-06-10,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,regular,P9194072,Grey,,Chambersburg,1915-05-31,1915-05-31,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,regular,P7169369,Groety,,Hanover,1915-06-07,1915-06-07,1,0,0,0,0,1,0,0,0,0,0,0
1915,Blue Ridge League,regular,P8016204,Grotsey,,Hanover,1915-06-11,1915-06-11,1,0,0,0,0,1,0,0,0,0,0,0
1915,Blue Ridge League,regular,P5968223,Grove,,Gettysburg,1915-05-31,1915-06-07,4,0,0,3,0,1,0,0,0,0,0,0
1915,Blue Ridge League,regular,P9215458,H'big,,Chambersburg,1915-05-31,1915-06-07,3,2,0,0,0,0,1,0,0,1,0,2
1915,Blue Ridge League,regular,P9746002,H'etter,,Hanover,1915-05-29,1915-05-29,1,0,1,0,0,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P9737791,H'ker,,Hagerstown,1915-05-27,1915-05-27,1,0,0,0,0,0,1,0,0,1,0,0
1915,Blue Ridge League,regular,P1605378,H'ner,,Hagerstown,1915-06-10,1915-06-10,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,regular,P4166983,H'shey,,Hanover,1915-05-31,1915-05-31,2,0,0,0,0,0,2,2,0,0,0,0
1915,Blue Ridge League,regular,P5719462,H'tetter,,Hanover,1915-06-07,1915-06-07,1,0,1,0,0,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P1060077,H'tter,,Hanover,1915-05-31,1915-05-31,2,0,2,0,0,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P4083677,Hagar,,Martinsburg,1915-05-31,1915-05-31,1,0,0,0,0,0,1,0,0,1,0,0
1915,Blue Ridge League,regular,P6573793,Hager,,Martinsburg,1915-06-04,1915-06-05,2,0,2,0,0,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P6363725,Hagey,,Hanover,1915-05-29,1915-05-29,1,0,0,0,0,0,1,1,0,0,0,0
1915,Blue Ridge League,regular,P2897048,Hake,,Hanover,1915-05-29,1915-05-29,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,regular,P2246493,Hall,,Gettysburg,1915-06-09,1915-06-10,2,0,0,1,1,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P4533747,Harris [Jarosick],,Gettysburg,1915-06-08,1915-06-08,1,0,0,0,0,0,0,0,0,0,1,0
1915,Blue Ridge League,regular,P4859732,Hayes,,Martinsburg,1915-05-31,1915-06-07,4,0,0,0,0,4,0,0,0,0,0,0
1915,Blue Ridge League,regular,P7567034,Herman,,Hanover,1915-06-04,1915-06-04,1,0,0,1,0,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P9292510,Herrel,,Gettysburg,1915-06-11,1915-06-11,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,regular,P4136016,Herrel,,Hagerstown,1915-05-31,1915-05-31,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,regular,P6015612,Herrell,,Hagerstown,1915-06-07,1915-06-08,2,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,regular,P3011377,Hers'y,,Hanover,1915-06-08,1915-06-08,1,0,0,0,0,0,1,1,0,0,0,0
1915,Blue Ridge League,regular,P5602137,Hersh'y,,Hanover,1915-06-05,1915-06-05,1,0,0,0,0,0,1,1,0,0,0,0
1915,Blue Ridge League,regular,P1997975,Hershey,,Hanover,1915-06-04,1915-06-11,3,0,0,0,0,0,3,3,0,0,0,0
1915,Blue Ridge League,regular,P8896527,Heve'r,,Hagerstown,1915-06-07,1915-06-07,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,regular,P4673531,Hevener,,Hagerstown,1915-05-27,1915-05-27,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,regular,P5330822,Hoar,,Gettysburg,1915-06-09,1915-06-09,1,1,0,0,0,0,1,0,0,1,0,1
1915,Blue Ridge League,regular,P5500431,Hoebig,,Chambersburg,1915-06-05,1915-06-05,1,0,1,0,0,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P4075894,Hofa'er,,Martinsburg,1915-06-05,1915-06-05,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,regular,P9713639,Hoffecker,,Martinsburg,1915-06-08,1915-06-08,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,regular,P8273142,Holbig,,Chambersburg,1915-06-11,1915-06-11,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,regular,P4888843,Holwig,,Chambersburg,1915-06-10,1915-06-10,1,0,0,0,0,0,1,1,0,0,0,0
1915,Blue Ridge League,regular,P8168312,Hook'r,,Hagerstown,1915-06-05,1915-06-05,1,0,0,0,0,0,1,0,0,1,0,0
1915,Blue Ridge League,regular,P5398518,Hooker,,Hagerstown,1915-05-31,1915-06-11,6,0,0,0,0,0,6,0,0,6,0,0
1915,Blue Ridge League,regular,P8511163,Hooper,,Hagerstown,1915-06-10,1915-06-10,1,0,0,0,0,0,1,0,0,1,0,0
1915,Blue Ridge League,regular,P6655163,Host'er,,Hanover,1915-06-04,1915-06-04,1,0,1,0,0,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P3946614,Host'r,,Hanover,1915-06-05,1915-06-05,1,0,1,0,0,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P1321979,Hoste'r,,Hanover,1915-06-08,1915-06-08,1,0,1,0,0,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P0611279,Hostet'r,,Hanover,1915-06-11,1915-06-11,1,0,1,0,0,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P7436193,Howard,,Gettysburg,1915-05-29,1915-06-05,3,3,0,0,0,0,0,0,0,0,0,3
1915,Blue Ridge League,regular,P8245874,Howe,,Hanover,1915-05-29,1915-05-31,3,0,0,0,0,0,1,0,0,1,1,0
1915,Blue Ridge League,regular,P1615236,J'ick,,Gettysburg,1915-06-07,1915-06-07,1,0,0,0,0,0,0,0,0,0,1,0
1915,Blue Ridge League,regular,P5705230,J'nson,,Hanover,1915-05-31,1915-05-31,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,regular,P3050889,J'nson,,Martinsburg,1915-05-31,1915-05-31,1,0,1,0,0,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P8183750,J'osick,,Gettysburg,1915-06-10,1915-06-10,1,0,0,0,0,0,0,0,0,0,1,0
1915,Blue Ridge League,regular,P6569678,Jacobs,,Gettysburg,1915-06-04,1915-06-04,1,0,0,0,1,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P4523470,Jar'ck,,Gettysburg,1915-06-04,1915-06-04,1,0,0,0,0,0,0,0,0,0,1,0
1915,Blue Ridge League,regular,P9122778,Jaro'k,,Gettysburg,1915-05-31,1915-06-09,2,0,0,0,0,0,0,0,0,0,2,0
1915,Blue Ridge League,regular,P1645709,Jaros'k,,Gettysburg,1915-06-05,1915-06-05,1,0,0,0,0,0,0,0,0,0,1,0
1915,Blue Ridge League,regular,P8899922,Jarosick,,Gettysburg,1915-05-29,1915-06-11,2,0,0,0,0,0,0,0,0,0,2,0
1915,Blue Ridge League,regular,P9283486,John'n,,Martinsburg,1915-06-04,1915-06-04,1,0,0,0,0,0,0,0,0,0,1,0
1915,Blue Ridge League,regular,P3375666,John'n [HAN],,Hanover,1915-06-05,1915-06-05,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,regular,P6342966,John'n [MAR],,Martinsburg,1915-06-05,1915-06-05,1,0,0,0,0,0,0,0,0,0,1,0
1915,Blue Ridge League,regular,P8519257,Johnson,,Martinsburg,1915-06-07,1915-06-11,4,0,0,0,0,0,0,0,0,0,4,0
