league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,entry.name,S_FIRST,S_LAST,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G
1915,New York State League,regular,P6011772,Adams,,Binghamton,1915-05-09,1915-05-30,7,7,0,0,0,0,0,0,0,0,0,7
1915,New York State League,regular,P7769140,Ahearn,,Utica,1915-05-09,1915-05-18,5,0,0,0,0,0,0,0,0,0,5,0
1915,New York State League,regular,P3815281,Ahler,,Utica,1915-05-30,1915-05-30,1,0,0,0,0,0,0,0,0,0,1,0
1915,New York State League,regular,P2258258,Ahles,,Utica,1915-05-06,1915-06-06,5,0,0,0,0,0,0,0,0,0,5,0
1915,New York State League,regular,P8457248,Barberich,,Syracuse,1915-06-10,1915-06-14,3,1,0,0,0,0,1,0,0,1,0,1
1915,New York State League,regular,P8596518,Bates,,Scranton,1915-05-09,1915-05-09,1,1,0,0,0,0,0,0,0,0,0,1
1915,New York State League,regular,P9623820,Baxter,,Albany,1915-05-06,1915-06-16,29,0,0,0,0,29,0,0,0,0,0,0
1915,New York State League,regular,P4402722,Becker,,Binghamton,1915-05-06,1915-05-19,6,0,0,0,0,0,5,0,5,0,0,0
1915,New York State League,regular,P5489636,Beeker,,Binghamton,1915-05-14,1915-05-14,1,0,0,0,0,0,1,0,1,0,0,0
1915,New York State League,regular,P7494781,Bell,,Syracuse,1915-05-10,1915-06-16,9,9,0,0,0,0,0,0,0,0,0,9
1915,New York State League,regular,P3696569,Bemis,,Elmira,1915-05-06,1915-06-16,25,0,0,0,0,0,0,0,0,0,23,0
1915,New York State League,regular,P7184412,Bereski,,Wilkes-Barre,1915-05-28,1915-06-05,2,2,0,0,0,0,0,0,0,0,0,2
1915,New York State League,regular,P7144876,Beresky,,Wilkes-Barre,1915-05-25,1915-05-25,1,1,0,0,0,0,0,0,0,0,0,1
1915,New York State League,regular,P1665072,Beretski,,Wilkes-Barre,1915-05-31,1915-06-13,3,3,0,0,0,0,0,0,0,0,0,3
