game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first
DDPZQKN,1915,Virginia League,1915-04-22,0,regular,P8029889,McNulty,
NRJSTCC,1915,Virginia League,1915-04-22,0,regular,P2973283,Ruhland,
NRJSTCC,1915,Virginia League,1915-04-22,0,regular,P3239695,Ryan,
BXVZYLS,1915,Virginia League,1915-04-22,0,regular,P5260877,Rossback,
BXVZYLS,1915,Virginia League,1915-04-22,0,regular,P4245441,McGowan,
SBHRWQC,1915,Virginia League,1915-04-23,0,regular,P3239695,Ryan,
SBHRWQC,1915,Virginia League,1915-04-23,0,regular,P2973283,Ruhland,
SBZSBSG,1915,Virginia League,1915-04-23,0,regular,P4245441,McGowan,
SBZSBSG,1915,Virginia League,1915-04-23,0,regular,P5260877,Rossback,
YJWSZTX,1915,Virginia League,1915-04-24,0,regular,P3239695,Ryan,
YJWSZTX,1915,Virginia League,1915-04-24,0,regular,P2973283,Ruhland,
XPLNQMW,1915,Virginia League,1915-04-24,0,regular,P4245441,McGowan,
VQBFJVJ,1915,Virginia League,1915-04-24,0,regular,P5260877,Rossback,
PTRFXJX,1915,Virginia League,1915-04-26,0,regular,P2973283,Ruhland,
BLRVFKT,1915,Virginia League,1915-04-26,0,regular,P3239695,Ryan,
NNWHWTK,1915,Virginia League,1915-04-26,0,regular,P4245441,McGowan,
NNWHWTK,1915,Virginia League,1915-04-26,0,regular,P5260877,Rossback,
PCPFTGT,1915,Virginia League,1915-04-27,0,regular,P5260877,Rossback,
PCPFTGT,1915,Virginia League,1915-04-27,0,regular,P4245441,McGowan,
NFRNSMF,1915,Virginia League,1915-04-27,0,regular,P2973283,Ruhland,
CZZPLNW,1915,Virginia League,1915-04-27,0,regular,P3239695,Ryan,
YBHJPHH,1915,Virginia League,1915-04-28,0,regular,P5260877,Rossback,
RQMRCHK,1915,Virginia League,1915-04-28,0,regular,P3239695,Ryan,
JHMLRXZ,1915,Virginia League,1915-04-28,0,regular,P2973283,Ruhland,
CVHNXCM,1915,Virginia League,1915-04-29,0,regular,P5260877,Rossback,
LKQFMVS,1915,Virginia League,1915-04-29,0,regular,P3239695,Ryan,
JRVBKLT,1915,Virginia League,1915-04-29,0,regular,P4245441,McGowan,
JRVBKLT,1915,Virginia League,1915-04-29,0,regular,P2973283,Ruhland,
HPCKCTM,1915,Virginia League,1915-04-30,0,regular,P2973283,Ruhland,
HPCKCTM,1915,Virginia League,1915-04-30,0,regular,P4245441,McGowan,
MGSXDVX,1915,Virginia League,1915-04-30,0,regular,P2973283,Ruhland,
ZCVJKTT,1915,Virginia League,1915-04-30,0,regular,P3239695,Ryan,
WMGBZWH,1915,Virginia League,1915-05-01,0,regular,P4245441,McGowan,
WMGBZWH,1915,Virginia League,1915-05-01,0,regular,P2973283,Ruhland,
BFDYLCP,1915,Virginia League,1915-05-01,0,regular,P5260877,Rossback,
MWNTPJK,1915,Virginia League,1915-05-01,0,regular,P3239695,Ryan,
BVZJTSX,1915,Virginia League,1915-05-03,0,regular,P4245441,McGowan,
GDXHFFM,1915,Virginia League,1915-05-03,0,regular,P5260877,Rossback,
GDXHFFM,1915,Virginia League,1915-05-03,0,regular,P3239695,Ryan,
RLBZWWW,1915,Virginia League,1915-05-03,0,regular,P2973283,Ruhland,
SDNPRYF,1915,Virginia League,1915-05-04,0,regular,P2973283,Ruhland,
XBSVSJH,1915,Virginia League,1915-05-04,0,regular,P4245441,McGowan,
STVDLCL,1915,Virginia League,1915-05-04,0,regular,P5260877,Rossback,
STVDLCL,1915,Virginia League,1915-05-04,0,regular,P3239695,Ryan,
MPPCHNL,1915,Virginia League,1915-05-05,0,regular,P4245441,McGowan,
RMSVSZS,1915,Virginia League,1915-05-05,0,regular,P2973283,Ruhland,
YGYCJBV,1915,Virginia League,1915-05-05,0,regular,P3239695,Ryan,
YGYCJBV,1915,Virginia League,1915-05-05,0,regular,P5260877,Rossback,
TSTRRBQ,1915,Virginia League,1915-05-06,0,regular,P5260877,Rossback,
FPDNBCJ,1915,Virginia League,1915-05-06,0,regular,P2973283,Ruhland,
FPDNBCJ,1915,Virginia League,1915-05-06,0,regular,P4245441,McGowan,
GFFPPHX,1915,Virginia League,1915-05-06,0,regular,P3239695,Ryan,
NVDRRZP,1915,Virginia League,1915-05-08,0,regular,P3239695,Ryan,
JQTDZXK,1915,Virginia League,1915-05-08,0,regular,P5260877,Rossback,
SYQGGYY,1915,Virginia League,1915-05-08,0,regular,P2973283,Ruhland,
SYQGGYY,1915,Virginia League,1915-05-08,0,regular,P4245441,McGowan,
FHRVGLG,1915,Virginia League,1915-05-10,0,regular,P3239695,Ryan,
TBTSZTW,1915,Virginia League,1915-05-10,0,regular,P2973283,Ruhland,
HSHQMZL,1915,Virginia League,1915-05-10,0,regular,P4245441,McGowan,
HSHQMZL,1915,Virginia League,1915-05-10,0,regular,P5260877,Rossback,
TPHPSWG,1915,Virginia League,1915-05-11,0,regular,P5260877,Rossback,
TPHPSWG,1915,Virginia League,1915-05-11,0,regular,P4245441,McGowan,
MPSLSCY,1915,Virginia League,1915-05-11,0,regular,P3239695,Ryan,
LMRGLMS,1915,Virginia League,1915-05-11,0,regular,P3853793,Gaston,
LMRGLMS,1915,Virginia League,1915-05-11,0,regular,P3734639,Mumford,
HJKXJYR,1915,Virginia League,1915-05-13,0,regular,P4245441,McGowan,
PBSKCNF,1915,Virginia League,1915-05-13,0,regular,P5260877,Rossback,
PBSKCNF,1915,Virginia League,1915-05-13,0,regular,P6551120,Bussey,
QHPKLWZ,1915,Virginia League,1915-05-13,0,regular,P3239695,Ryan,
DTQJBTK,1915,Virginia League,1915-05-14,0,regular,P6551120,Bussey,
DTQJBTK,1915,Virginia League,1915-05-14,0,regular,P5260877,Rossback,
SWGNLPX,1915,Virginia League,1915-05-14,0,regular,P4245441,McGowan,
KWFQRCL,1915,Virginia League,1915-05-14,0,regular,P3239695,Ryan,
NPKHHLY,1915,Virginia League,1915-05-15,0,regular,P4245441,McGowan,
ZFLKDPD,1915,Virginia League,1915-05-15,0,regular,P5260877,Rossback,
ZFLKDPD,1915,Virginia League,1915-05-15,0,regular,P6551120,Bussey,
ZQFGVRM,1915,Virginia League,1915-05-15,0,regular,P3239695,Ryan,
CMSMLRK,1915,Virginia League,1915-05-17,0,regular,P2415892,Poole,
CMSMLRK,1915,Virginia League,1915-05-17,0,regular,P5428891,O'Brien,
WJRNLJD,1915,Virginia League,1915-05-17,0,regular,P5260877,Rossback,
WJRNLJD,1915,Virginia League,1915-05-17,0,regular,P7315320,Cullen,
PHNWMVX,1915,Virginia League,1915-05-17,0,regular,P6551120,Bussey,
PHNWMVX,1915,Virginia League,1915-05-17,0,regular,P4245441,McGowan,
LQXDYJR,1915,Virginia League,1915-05-18,0,regular,P4245441,McGowan,
TVZJNDS,1915,Virginia League,1915-05-18,0,regular,P7315320,Cullen,
TVZJNDS,1915,Virginia League,1915-05-18,0,regular,P5260877,Rossback,
TSYPKRL,1915,Virginia League,1915-05-18,0,regular,P0634176,Bressney,
PZDRDWL,1915,Virginia League,1915-05-19,0,regular,P8697079,Cullem,
PZDRDWL,1915,Virginia League,1915-05-19,0,regular,P5260877,Rossback,
NVWRBDZ,1915,Virginia League,1915-05-19,0,regular,P6551120,Bussey,
WVLTVFS,1915,Virginia League,1915-05-19,0,regular,P4245441,McGowan,
CGTQKMM,1915,Virginia League,1915-05-20,0,regular,P5260877,Rossback,
DHZVMDV,1915,Virginia League,1915-05-20,0,regular,P4245441,McGowan,
DHZVMDV,1915,Virginia League,1915-05-20,0,regular,P6551120,Bussey,
YLDDCWW,1915,Virginia League,1915-05-20,0,regular,P9429107,Callum,
RPHHNFV,1915,Virginia League,1915-05-21,0,regular,P6551120,Bussey,
RPHHNFV,1915,Virginia League,1915-05-21,0,regular,P4245441,McGowan,
QJBQYZK,1915,Virginia League,1915-05-21,0,regular,P5260877,Rossback,
BPQGLNL,1915,Virginia League,1915-05-21,0,regular,P7315320,Cullen,
KNNDWCS,1915,Virginia League,1915-05-22,0,regular,P5260877,Rossback,
SRLBJDY,1915,Virginia League,1915-05-22,0,regular,P7315320,Cullen,
WNXHVNQ,1915,Virginia League,1915-05-22,0,regular,P4245441,McGowan,
WNXHVNQ,1915,Virginia League,1915-05-22,0,regular,P6551120,Bussey,
QKWQPHS,1915,Virginia League,1915-05-24,0,regular,P6551120,Bussey,
BWLVCXW,1915,Virginia League,1915-05-24,0,regular,P4245441,McGowan,
ZZNHCGW,1915,Virginia League,1915-05-24,0,regular,P7315320,Cullen,
ZZNHCGW,1915,Virginia League,1915-05-24,0,regular,P5260877,Rossback,
VSJBTSF,1915,Virginia League,1915-05-25,0,regular,P6551120,Bussey,
FFZNDRN,1915,Virginia League,1915-05-25,0,regular,P7315320,Cullen,
VZLMGLS,1915,Virginia League,1915-05-25,0,regular,P4245441,McGowan,
QJYHVHT,1915,Virginia League,1915-05-26,0,regular,P6551120,Bussey,
NPKBCDG,1915,Virginia League,1915-05-26,0,regular,P7315320,Cullen,
NPKBCDG,1915,Virginia League,1915-05-26,0,regular,P5260877,Rossback,
XLXSXDR,1915,Virginia League,1915-05-26,1,regular,P4245441,McGowan,
SVCVWGN,1915,Virginia League,1915-05-26,2,regular,P4245441,McGowan,
JMHMLHM,1915,Virginia League,1915-06-04,0,regular,P5260877,Rossback,
XGJJFRB,1915,Virginia League,1915-06-04,0,regular,P4245441,McGowan,
PDZRZWH,1915,Virginia League,1915-06-04,0,regular,P6551120,Bussey,
XGCQCVQ,1915,Virginia League,1915-06-05,1,regular,P7315320,Cullen,
PCNVTHB,1915,Virginia League,1915-06-05,2,regular,P7315320,Cullen,
VCWXMVJ,1915,Virginia League,1915-06-05,0,regular,P4245441,McGowan,
TSSTTZC,1915,Virginia League,1915-06-05,1,regular,P6551120,Bussey,
DCXYFMK,1915,Virginia League,1915-06-05,2,regular,P6551120,Bussey,
