game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_GS,P_GF,P_W,P_L,P_SV,P_IP,P_TBF,P_AB,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
WVQJFXD,1910,Central Kansas League,1910-05-19,0,regular,P2796050,Bechtold,,Abilene,rf,1,4,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,
WVQJFXD,1910,Central Kansas League,1910-05-19,0,regular,P0234933,Brown,,Abilene,p,10,4,0,,0,,,,,,,,,,,,,,,,,1,,9,,,,5,5,5,5,,,,0,2,0,,,,
WVQJFXD,1910,Central Kansas League,1910-05-19,0,regular,P7284457,Jennings,,Abilene,ss,2,3,2,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,3,2,0,1,,,
WVQJFXD,1910,Central Kansas League,1910-05-19,0,regular,P0637341,Monroe,,Abilene,cf,3,5,0,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,,,,
WVQJFXD,1910,Central Kansas League,1910-05-19,0,regular,P7445719,Conley,,Abilene,lf,4,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
WVQJFXD,1910,Central Kansas League,1910-05-19,0,regular,P3214825,Wilson,,Abilene,1b,5,5,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,1,1,,,
WVQJFXD,1910,Central Kansas League,1910-05-19,0,regular,P5364284,Fowler,,Abilene,c,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,,,2,
WVQJFXD,1910,Central Kansas League,1910-05-19,0,regular,P2245008,Erhgaht,,Abilene,c,7,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,
WVQJFXD,1910,Central Kansas League,1910-05-19,0,regular,P2101408,Lahey,,Abilene,2b,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,,,,
WVQJFXD,1910,Central Kansas League,1910-05-19,0,regular,P1691466,Brittain,,Abilene,3b,9,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,
WVQJFXD,1910,Central Kansas League,1910-05-19,0,regular,,TOTALS,,Abilene,,,36,4,2,8,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,24,11,5,,,,
WVQJFXD,1910,Central Kansas League,1910-05-19,0,regular,P2545043,Schlensker,,Ellsworth,rf,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
